tag	map	seed	seat	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
atoll_s1_A	atoll	1	A	US	v541	Core destroyed	125	0	710	250
atoll_s1_B	atoll	1	B	US	v541	Core destroyed	464	0	2200	210
atoll_s2_A	atoll	2	A	US	v541	Core destroyed	125	0	710	250
atoll_s2_B	atoll	2	B	US	v541	Core destroyed	464	0	2200	210
atoll_s3_A	atoll	3	A	US	v541	Core destroyed	125	0	710	250
atoll_s3_B	atoll	3	B	US	v541	Core destroyed	464	0	2200	210
drakkarfjord_s1_A	drakkarfjord	1	A	US	v541	Core destroyed	92	0	280	0
drakkarfjord_s1_B	drakkarfjord	1	B	US	v541	Core destroyed	97	0	280	0
drakkarfjord_s2_A	drakkarfjord	2	A	US	v541	Core destroyed	92	0	280	0
drakkarfjord_s2_B	drakkarfjord	2	B	US	v541	Core destroyed	97	0	280	0
drakkarfjord_s3_A	drakkarfjord	3	A	US	v541	Core destroyed	92	0	280	0
drakkarfjord_s3_B	drakkarfjord	3	B	US	v541	Core destroyed	97	0	280	0
glacierkeep_s1_A	glacierkeep	1	A	US	v541	Core destroyed	121	0	200	0
glacierkeep_s1_B	glacierkeep	1	B	OPP	beltbreak2	Harvesters (tiebreak)	1000	0	0	0
glacierkeep_s2_A	glacierkeep	2	A	US	v541	Core destroyed	121	0	200	0
glacierkeep_s2_B	glacierkeep	2	B	OPP	beltbreak2	Harvesters (tiebreak)	1000	0	0	0
glacierkeep_s3_A	glacierkeep	3	A	US	v541	Core destroyed	121	0	200	0
glacierkeep_s3_B	glacierkeep	3	B	OPP	beltbreak2	Harvesters (tiebreak)	1000	0	0	0
midgard_s1_A	midgard	1	A	OPP	beltbreak2	Core destroyed	365	0	490	610
midgard_s1_B	midgard	1	B	OPP	beltbreak2	Core destroyed	289	0	2180	1820
midgard_s2_A	midgard	2	A	OPP	beltbreak2	Core destroyed	365	0	490	610
midgard_s2_B	midgard	2	B	OPP	beltbreak2	Core destroyed	289	0	2180	1820
midgard_s3_A	midgard	3	A	OPP	beltbreak2	Core destroyed	365	0	490	610
midgard_s3_B	midgard	3	B	OPP	beltbreak2	Core destroyed	289	0	2180	1820
nordkap_s1_A	nordkap	1	A	US	v541	Core destroyed	191	0	560	100
nordkap_s1_B	nordkap	1	B	US	v541	Core destroyed	122	0	390	80
nordkap_s2_A	nordkap	2	A	US	v541	Core destroyed	191	0	560	100
nordkap_s2_B	nordkap	2	B	US	v541	Core destroyed	122	0	390	80
nordkap_s3_A	nordkap	3	A	US	v541	Core destroyed	191	0	560	100
nordkap_s3_B	nordkap	3	B	US	v541	Core destroyed	122	0	390	80
