tag	map	seed	seat	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
auroraveil_s930500_A	auroraveil	930500	A	OPP	_x3r0v168mjolnir	Core destroyed	318	0	0	1880
auroraveil_s930500_B	auroraveil	930500	B	OPP	_x3r0v168mjolnir	Core destroyed	282	0	0	670
auroraveil_s930501_A	auroraveil	930501	A	OPP	_x3r0v168mjolnir	Core destroyed	121	0	0	590
auroraveil_s930501_B	auroraveil	930501	B	OPP	_x3r0v168mjolnir	Core destroyed	231	0	0	890
auroraveil_s930502_A	auroraveil	930502	A	OPP	_x3r0v168mjolnir	Core destroyed	261	0	0	730
auroraveil_s930502_B	auroraveil	930502	B	US	arm_c_full	Core destroyed	557	0	0	0
bifrost_s930500_A	bifrost	930500	A	US	arm_c_full	Core destroyed	506	0	110	2410
bifrost_s930500_B	bifrost	930500	B	OPP	_x3r0v168mjolnir	Core destroyed	135	0	80	600
bifrost_s930501_A	bifrost	930501	A	OPP	_x3r0v168mjolnir	Core destroyed	164	0	100	740
bifrost_s930501_B	bifrost	930501	B	OPP	_x3r0v168mjolnir	Core destroyed	157	0	80	720
bifrost_s930502_A	bifrost	930502	A	OPP	_x3r0v168mjolnir	Core destroyed	182	0	100	840
bifrost_s930502_B	bifrost	930502	B	OPP	_x3r0v168mjolnir	Core destroyed	161	0	80	650
fimbulwinter_s930500_A	fimbulwinter	930500	A	US	arm_c_full	Core destroyed	253	0	1180	1120
fimbulwinter_s930500_B	fimbulwinter	930500	B	OPP	_x3r0v168mjolnir	Core destroyed	185	0	860	840
fimbulwinter_s930501_A	fimbulwinter	930501	A	US	arm_c_full	Core destroyed	222	0	1020	950
fimbulwinter_s930501_B	fimbulwinter	930501	B	US	arm_c_full	Core destroyed	258	0	1220	130
fimbulwinter_s930502_A	fimbulwinter	930502	A	US	arm_c_full	Core destroyed	366	0	1740	1410
fimbulwinter_s930502_B	fimbulwinter	930502	B	US	arm_c_full	Core destroyed	137	0	620	270
glacierkeep_s930500_A	glacierkeep	930500	A	OPP	_x3r0v168mjolnir	Core destroyed	635	0	130	600
glacierkeep_s930500_B	glacierkeep	930500	B	US	arm_c_full	Core destroyed	513	0	0	200
glacierkeep_s930501_A	glacierkeep	930501	A	OPP	_x3r0v168mjolnir	Core destroyed	636	0	130	600
glacierkeep_s930501_B	glacierkeep	930501	B	US	arm_c_full	Core destroyed	513	0	0	200
glacierkeep_s930502_A	glacierkeep	930502	A	OPP	_x3r0v168mjolnir	Core destroyed	268	0	140	880
glacierkeep_s930502_B	glacierkeep	930502	B	OPP	_x3r0v168mjolnir	Core destroyed	219	0	0	990
helheim_s930500_A	helheim	930500	A	OPP	_x3r0v168mjolnir	Core destroyed	154	0	370	560
helheim_s930500_B	helheim	930500	B	OPP	_x3r0v168mjolnir	Core destroyed	128	0	260	570
helheim_s930501_A	helheim	930501	A	OPP	_x3r0v168mjolnir	Core destroyed	432	0	1060	2310
helheim_s930501_B	helheim	930501	B	OPP	_x3r0v168mjolnir	Core destroyed	128	0	260	570
helheim_s930502_A	helheim	930502	A	OPP	_x3r0v168mjolnir	Core destroyed	392	0	960	2670
helheim_s930502_B	helheim	930502	B	OPP	_x3r0v168mjolnir	Core destroyed	161	0	200	1110
holmgang_s930500_A	holmgang	930500	A	OPP	_x3r0v168mjolnir	Core destroyed	203	0	270	480
holmgang_s930500_B	holmgang	930500	B	OPP	_x3r0v168mjolnir	Core destroyed	177	0	510	410
holmgang_s930501_A	holmgang	930501	A	OPP	_x3r0v168mjolnir	Core destroyed	342	0	130	830
holmgang_s930501_B	holmgang	930501	B	OPP	_x3r0v168mjolnir	Core destroyed	195	0	910	470
holmgang_s930502_A	holmgang	930502	A	OPP	_x3r0v168mjolnir	Core destroyed	355	0	640	1870
holmgang_s930502_B	holmgang	930502	B	OPP	_x3r0v168mjolnir	Core destroyed	177	0	510	410
icefloe_s930500_A	icefloe	930500	A	OPP	_x3r0v168mjolnir	Core destroyed	457	0	900	4210
icefloe_s930500_B	icefloe	930500	B	OPP	_x3r0v168mjolnir	Core destroyed	391	0	0	4110
