tag	map	seed	seat	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
auroraveil_s930300_A	auroraveil	930300	A	OPP	_x3r0v168mjolnir	Core destroyed	165	0	0	1000
auroraveil_s930300_B	auroraveil	930300	B	OPP	_x3r0v168mjolnir	Core destroyed	303	0	0	610
auroraveil_s930301_A	auroraveil	930301	A	OPP	_x3r0v168mjolnir	Core destroyed	165	0	0	1000
auroraveil_s930301_B	auroraveil	930301	B	OPP	_x3r0v168mjolnir	Core destroyed	170	0	0	950
auroraveil_s930302_A	auroraveil	930302	A	OPP	_x3r0v168mjolnir	Core destroyed	129	0	0	430
auroraveil_s930302_B	auroraveil	930302	B	OPP	_x3r0v168mjolnir	Core destroyed	319	0	0	2130
bifrost_s930300_A	bifrost	930300	A	OPP	_x3r0v168mjolnir	Core destroyed	180	0	100	820
bifrost_s930300_B	bifrost	930300	B	OPP	_x3r0v168mjolnir	Core destroyed	135	0	310	610
bifrost_s930301_A	bifrost	930301	A	OPP	_x3r0v168mjolnir	Core destroyed	164	0	100	740
bifrost_s930301_B	bifrost	930301	B	OPP	_x3r0v168mjolnir	Core destroyed	124	0	280	560
bifrost_s930302_A	bifrost	930302	A	OPP	_x3r0v168mjolnir	Core destroyed	167	0	100	760
bifrost_s930302_B	bifrost	930302	B	OPP	_x3r0v168mjolnir	Core destroyed	138	0	320	620
fimbulwinter_s930300_A	fimbulwinter	930300	A	US	arm_v627stage	Core destroyed	396	0	1890	300
fimbulwinter_s930300_B	fimbulwinter	930300	B	US	arm_v627stage	Core destroyed	209	0	980	540
fimbulwinter_s930301_A	fimbulwinter	930301	A	OPP	_x3r0v168mjolnir	Core destroyed	289	0	460	410
fimbulwinter_s930301_B	fimbulwinter	930301	B	US	arm_v627stage	Core destroyed	120	0	540	0
fimbulwinter_s930302_A	fimbulwinter	930302	A	OPP	_x3r0v168mjolnir	Core destroyed	289	0	460	410
fimbulwinter_s930302_B	fimbulwinter	930302	B	US	arm_v627stage	Core destroyed	165	0	760	180
glacierkeep_s930300_A	glacierkeep	930300	A	OPP	_x3r0v168mjolnir	Core destroyed	173	0	140	560
glacierkeep_s930300_B	glacierkeep	930300	B	OPP	_x3r0v168mjolnir	Core destroyed	233	0	0	900
glacierkeep_s930301_A	glacierkeep	930301	A	OPP	_x3r0v168mjolnir	Core destroyed	173	0	140	560
glacierkeep_s930301_B	glacierkeep	930301	B	OPP	_x3r0v168mjolnir	Core destroyed	219	0	0	990
glacierkeep_s930302_A	glacierkeep	930302	A	OPP	_x3r0v168mjolnir	Core destroyed	232	0	140	730
glacierkeep_s930302_B	glacierkeep	930302	B	OPP	_x3r0v168mjolnir	Core destroyed	170	0	0	580
helheim_s930300_A	helheim	930300	A	OPP	_x3r0v168mjolnir	Core destroyed	215	0	410	1490
helheim_s930300_B	helheim	930300	B	OPP	_x3r0v168mjolnir	Core destroyed	128	0	260	570
helheim_s930301_A	helheim	930301	A	US	arm_v627stage	Core destroyed	297	0	730	1270
helheim_s930301_B	helheim	930301	B	OPP	_x3r0v168mjolnir	Core destroyed	128	0	260	570
helheim_s930302_A	helheim	930302	A	US	arm_v627stage	Core destroyed	295	0	720	1240
helheim_s930302_B	helheim	930302	B	OPP	_x3r0v168mjolnir	Core destroyed	128	0	260	570
holmgang_s930300_A	holmgang	930300	A	OPP	_x3r0v168mjolnir	Core destroyed	407	0	590	1250
holmgang_s930300_B	holmgang	930300	B	US	arm_v627stage	Titanium collected (tiebreak)	1000	0	2620	340
holmgang_s930301_A	holmgang	930301	A	OPP	_x3r0v168mjolnir	Core destroyed	665	0	1500	1640
holmgang_s930301_B	holmgang	930301	B	OPP	_x3r0v168mjolnir	Core destroyed	175	0	510	400
holmgang_s930302_A	holmgang	930302	A	OPP	_x3r0v168mjolnir	Core destroyed	388	0	170	950
holmgang_s930302_B	holmgang	930302	B	US	arm_v627stage	Core destroyed	165	0	760	90
